COMMIT,HASH,MICROSERVICES
89,02e21a5971b2ea41ad46c14339446d390e8f0a24,"{'ftgo-restaurant-service', 'ftgo-kitchen-service', 'ftgo-consumer-service', 'ftgo-order-history-service', 'dynamodblocal', 'ftgo-order-service', 'ftgo-accounting-service', 'zipkin', 'dynamodblocal-init'}"
90,71d2c31b8d9b215d94ad886d3be6dcd0819f6896,"{'ftgo-restaurant-service', 'ftgo-kitchen-service', 'ftgo-consumer-service', 'ftgo-order-history-service', 'dynamodblocal', 'ftgo-order-service', 'ftgo-accounting-service', 'zipkin', 'dynamodblocal-init'}"
91,ce183ae731724c336dc96fc3bfa19b44c1727470,"{'ftgo-restaurant-service', 'ftgo-kitchen-service', 'ftgo-consumer-service', 'ftgo-order-history-service', 'dynamodblocal', 'ftgo-order-service', 'ftgo-accounting-service', 'zipkin', 'dynamodblocal-init'}"
92,90d48db5484029ae130b192bc181f2e8767e271a,"{'ftgo-restaurant-service', 'ftgo-kitchen-service', 'ftgo-consumer-service', 'ftgo-order-history-service', 'dynamodblocal', 'ftgo-order-service', 'ftgo-accounting-service', 'zipkin', 'dynamodblocal-init'}"
93,fbf748c5bc91f35fb223d0832ea39b61a4c5fe53,"{'ftgo-restaurant-service', 'ftgo-kitchen-service', 'ftgo-consumer-service', 'ftgo-order-history-service', 'dynamodblocal', 'ftgo-order-service', 'ftgo-accounting-service', 'zipkin', 'dynamodblocal-init'}"
94,5f10989594a4f1a6825e40f001414e0d96c32150,"{'ftgo-restaurant-service', 'ftgo-kitchen-service', 'ftgo-consumer-service', 'ftgo-order-history-service', 'dynamodblocal', 'ftgo-order-service', 'ftgo-accounting-service', 'zipkin', 'dynamodblocal-init'}"
95,7b084b2f749c7da1f7eaaa11912d0b963cc12fcd,"{'ftgo-restaurant-service', 'ftgo-kitchen-service', 'eventuate-local-cdc-service', 'ftgo-consumer-service', 'ftgo-order-history-service', 'dynamodblocal', 'ftgo-order-service', 'ftgo-accounting-service', 'zipkin', 'dynamodblocal-init'}"
96,56edc2cf919ef2b65647a1823b60c4bce08e1a8e,"{'ftgo-restaurant-service', 'ftgo-kitchen-service', 'eventuate-local-cdc-service', 'ftgo-consumer-service', 'ftgo-order-history-service', 'dynamodblocal', 'ftgo-order-service', 'ftgo-accounting-service', 'zipkin', 'dynamodblocal-init'}"
97,6f7a85d16a3d4cee31fb54dcb8b4ec6035a5c4a1,"{'ftgo-restaurant-service', 'ftgo-kitchen-service', 'eventuate-local-cdc-service', 'ftgo-consumer-service', 'ftgo-order-history-service', 'dynamodblocal', 'ftgo-order-service', 'ftgo-accounting-service', 'zipkin', 'dynamodblocal-init'}"
98,d847a3ee655e54839a0bed31a46859f356feacf8,"{'ftgo-restaurant-service', 'ftgo-kitchen-service', 'eventuate-local-cdc-service', 'ftgo-consumer-service', 'ftgo-order-history-service', 'dynamodblocal', 'ftgo-order-service', 'ftgo-accounting-service', 'zipkin', 'dynamodblocal-init'}"
